,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
39,1.0,3337.0,,3337.0,3337.0,3337.0,3337.0,3337.0,1.0,33.0,,33.0,33.0,33.0,33.0,33.0
40,5.0,3360.2,1780.2442809906736,673.0,2631.0,3940.0,4247.0,5310.0,5.0,32.0,20.211382931407737,5.0,18.0,38.0,44.0,55.0
41,6.0,3661.3333333333335,1765.6188339125367,473.0,3103.75,4484.5,4810.0,4964.0,6.0,35.0,18.952572384771415,4.0,25.0,44.5,47.5,50.0
42,23.0,4182.826086956522,1238.5692865037286,1074.0,4238.5,4406.0,5024.5,5328.0,23.0,41.65217391304348,14.689540792538486,6.0,44.0,45.0,51.5,55.0
43,381.0,2999.8818897637793,1410.3203795079212,9.0,1756.0,3330.0,3975.0,5291.0,381.0,28.125984251968504,16.058769759846218,2.0,13.0,33.0,39.0,55.0
44,396.0,2822.84595959596,1887.335568563095,7.0,682.5,3299.5,4582.25,5362.0,396.0,27.08080808080808,19.74017391465423,1.0,5.0,33.0,45.0,56.0
45,156.0,2195.8846153846152,1346.137993029658,24.0,1331.75,1457.0,3156.75,5325.0,156.0,17.83974358974359,15.517106811670702,2.0,7.0,8.0,26.5,55.0
46,197.0,2526.0862944162436,943.3586856875909,219.0,1813.0,2494.0,2582.0,5337.0,197.0,19.95939086294416,11.12995478448183,2.0,14.0,17.0,17.0,56.0
47,119.0,2688.327731092437,961.8012066813089,97.0,2136.0,2688.0,2743.5,5354.0,119.0,21.49579831932773,11.270836786028147,2.0,16.0,19.0,20.0,56.0
48,77.0,2495.6623376623374,1139.4587428201164,215.0,1692.0,1752.0,3173.0,5295.0,77.0,21.558441558441558,13.076187182184006,2.0,13.0,13.0,29.0,55.0
49,144.0,3139.9236111111113,1261.3435066136342,40.0,2045.25,3765.5,3844.25,5288.0,144.0,29.125,14.600447832963102,2.0,16.0,37.0,37.0,55.0
50,7.0,4116.428571428572,366.15654991768076,3652.0,3997.0,4000.0,4182.5,4804.0,7.0,40.42857142857143,3.7352886036263584,36.0,39.0,39.0,41.5,47.0
51,130.0,3150.9615384615386,929.2500385623654,273.0,2783.75,3567.5,3610.75,5350.0,130.0,28.784615384615385,10.94240355622833,2.0,20.0,35.0,35.0,56.0
52,77.0,2791.948051948052,684.2302608752926,1417.0,2305.0,2342.0,3631.0,3654.0,77.0,23.675324675324674,9.848111705779678,8.0,16.0,16.0,36.0,36.0
53,127.0,3510.5748031496064,978.4520210287872,25.0,3675.5,3722.0,3772.0,5361.0,127.0,34.51968503937008,10.417362181504846,2.0,37.0,37.0,37.0,56.0
54,56.0,3056.9464285714284,1666.626090144592,42.0,1531.0,3223.5,4662.0,5024.0,56.0,28.75,17.358518998410602,2.0,12.0,29.5,46.0,52.0
